result,stdev,iterations,regulation,learnrate
1.35343,0.2,100,0.400000,0.0076
1.3589,0.2,100,0.400000,0.0081
1.36404,0.2,100,0.400000,0.0086
1.36955,0.2,100,0.400000,0.0091
1.37459,0.2,100,0.400000,0.0096
1.37363,0.2,100,0.600000,0.0001
1.32206,0.2,100,0.600000,0.0006
1.33019,0.2,100,0.600000,0.0011
1.33799,0.2,100,0.600000,0.0016
1.34541,0.2,100,0.600000,0.0021
1.35357,0.2,100,0.600000,0.0026
1.36009,0.2,100,0.600000,0.0031
1.36704,0.2,100,0.600000,0.0036
1.37254,0.2,100,0.600000,0.0041
1.37787,0.2,100,0.600000,0.0046
1.38337,0.2,100,0.600000,0.0051
1.38824,0.2,100,0.600000,0.0056
1.39337,0.2,100,0.600000,0.0061
1.39797,0.2,100,0.600000,0.0066
1.40275,0.2,100,0.600000,0.0071
1.40724,0.2,100,0.600000,0.0076
1.41174,0.2,100,0.600000,0.0081
1.41607,0.2,100,0.600000,0.0086
1.42027,0.2,100,0.600000,0.0091
1.42436,0.2,100,0.600000,0.0096
1.38692,0.2,100,0.800000,0.0001
1.36578,0.2,100,0.800000,0.0006
1.37431,0.2,100,0.800000,0.0011
1.38361,0.2,100,0.800000,0.0016
1.39174,0.2,100,0.800000,0.0021
1.39883,0.2,100,0.800000,0.0026
1.40484,0.2,100,0.800000,0.0031
1.41017,0.2,100,0.800000,0.0036
1.41496,0.2,100,0.800000,0.0041
1.41936,0.2,100,0.800000,0.0046
1.42357,0.2,100,0.800000,0.0051
1.42762,0.2,100,0.800000,0.0056
1.43158,0.2,100,0.800000,0.0061
1.43543,0.2,100,0.800000,0.0066
1.43922,0.2,100,0.800000,0.0071
1.44296,0.2,100,0.800000,0.0076
1.44668,0.2,100,0.800000,0.0081
1.45038,0.2,100,0.800000,0.0086
1.45407,0.2,100,0.800000,0.0091
1.45767,0.2,100,0.800000,0.0096
1.42337,0.2,100,1.000000,0.0001
1.40616,0.2,100,1.000000,0.0006
1.41589,0.2,100,1.000000,0.0011
1.42503,0.2,100,1.000000,0.0016
1.43291,0.2,100,1.000000,0.0021
1.4395,0.2,100,1.000000,0.0026
1.44502,0.2,100,1.000000,0.0031
1.44977,0.2,100,1.000000,0.0036
1.454,0.2,100,1.000000,0.0041
1.45794,0.2,100,1.000000,0.0046
1.46169,0.2,100,1.000000,0.0051
1.46533,0.2,100,1.000000,0.0056
1.46887,0.2,100,1.000000,0.0061
1.47236,0.2,100,1.000000,0.0066
1.47581,0.2,100,1.000000,0.0071
1.47924,0.2,100,1.000000,0.0076
1.48262,0.2,100,1.000000,0.0081
1.48592,0.2,100,1.000000,0.0086
1.4892,0.2,100,1.000000,0.0091
1.49245,0.2,100,1.000000,0.0096
1.28586,0.4,100,0.000000,0.0001
1.20973,0.4,100,0.000000,0.0006
1.22238,0.4,100,0.000000,0.0011
1.22727,0.4,100,0.000000,0.0016
1.23317,0.4,100,0.000000,0.0021
1.24601,0.4,100,0.000000,0.0026
1.252,0.4,100,0.000000,0.0031
1.26785,0.4,100,0.000000,0.0036
1.25307,0.4,100,0.000000,0.0041
1.27068,0.4,100,0.000000,0.0046
1.27598,0.4,100,0.000000,0.0051
1.27883,0.4,100,0.000000,0.0056
1.28404,0.4,100,0.000000,0.0061
1.28748,0.4,100,0.000000,0.0066
1.28854,0.4,100,0.000000,0.0071
1.29378,0.4,100,0.000000,0.0076
1.2926,0.4,100,0.000000,0.0081
1.30564,0.4,100,0.000000,0.0086
1.30587,0.4,100,0.000000,0.0091
1.29897,0.4,100,0.000000,0.0096
1.33912,0.4,100,0.200000,0.0001
1.23168,0.4,100,0.200000,0.0006
1.21912,0.4,100,0.200000,0.0011
1.21986,0.4,100,0.200000,0.0016
1.22486,0.4,100,0.200000,0.0021
1.22825,0.4,100,0.200000,0.0026
1.2358,0.4,100,0.200000,0.0031
1.24274,0.4,100,0.200000,0.0036
1.24864,0.4,100,0.200000,0.0041
1.253,0.4,100,0.200000,0.0046
1.25906,0.4,100,0.200000,0.0051
1.26603,0.4,100,0.200000,0.0056
1.27538,0.4,100,0.200000,0.0061
1.27756,0.4,100,0.200000,0.0066
1.28722,0.4,100,0.200000,0.0071
1.29503,0.4,100,0.200000,0.0076
1.29854,0.4,100,0.200000,0.0081
1.30236,0.4,100,0.200000,0.0086
1.30788,0.4,100,0.200000,0.0091
1.31736,0.4,100,0.200000,0.0096
1.34111,0.4,100,0.400000,0.0001
1.27019,0.4,100,0.400000,0.0006
1.2721,0.4,100,0.400000,0.0011
1.2766,0.4,100,0.400000,0.0016
1.2841,0.4,100,0.400000,0.0021
1.28999,0.4,100,0.400000,0.0026
1.29879,0.4,100,0.400000,0.0031
1.30447,0.4,100,0.400000,0.0036
1.31187,0.4,100,0.400000,0.0041
1.31768,0.4,100,0.400000,0.0046
1.32367,0.4,100,0.400000,0.0051
1.33021,0.4,100,0.400000,0.0056
1.3366,0.4,100,0.400000,0.0061
1.34175,0.4,100,0.400000,0.0066
1.34829,0.4,100,0.400000,0.0071
1.3533,0.4,100,0.400000,0.0076
1.359,0.4,100,0.400000,0.0081
1.3643,0.4,100,0.400000,0.0086
1.36998,0.4,100,0.400000,0.0091
1.37448,0.4,100,0.400000,0.0096
1.3645,0.4,100,0.600000,0.0001
1.3223,0.4,100,0.600000,0.0006
1.32819,0.4,100,0.600000,0.0011
1.33704,0.4,100,0.600000,0.0016
1.34521,0.4,100,0.600000,0.0021
1.35238,0.4,100,0.600000,0.0026
1.35993,0.4,100,0.600000,0.0031
1.3664,0.4,100,0.600000,0.0036
1.37261,0.4,100,0.600000,0.0041
1.37802,0.4,100,0.600000,0.0046
1.3832,0.4,100,0.600000,0.0051
1.38845,0.4,100,0.600000,0.0056
1.39316,0.4,100,0.600000,0.0061
1.3982,0.4,100,0.600000,0.0066
1.40302,0.4,100,0.600000,0.0071
1.40717,0.4,100,0.600000,0.0076
1.41162,0.4,100,0.600000,0.0081
1.41602,0.4,100,0.600000,0.0086
1.42025,0.4,100,0.600000,0.0091
1.42435,0.4,100,0.600000,0.0096
1.38522,0.4,100,0.800000,0.0001
1.36539,0.4,100,0.800000,0.0006
1.37444,0.4,100,0.800000,0.0011
1.3834,0.4,100,0.800000,0.0016
1.39163,0.4,100,0.800000,0.0021
1.39857,0.4,100,0.800000,0.0026
1.40484,0.4,100,0.800000,0.0031
1.41011,0.4,100,0.800000,0.0036
1.41492,0.4,100,0.800000,0.0041
1.41934,0.4,100,0.800000,0.0046
1.42354,0.4,100,0.800000,0.0051
1.4276,0.4,100,0.800000,0.0056
1.43157,0.4,100,0.800000,0.0061
1.43543,0.4,100,0.800000,0.0066
1.43922,0.4,100,0.800000,0.0071
1.44296,0.4,100,0.800000,0.0076
1.44668,0.4,100,0.800000,0.0081
1.45038,0.4,100,0.800000,0.0086
1.45407,0.4,100,0.800000,0.0091
1.45767,0.4,100,0.800000,0.0096
1.42049,0.4,100,1.000000,0.0001
1.40611,0.4,100,1.000000,0.0006
1.41585,0.4,100,1.000000,0.0011
1.42502,0.4,100,1.000000,0.0016
1.4329,0.4,100,1.000000,0.0021
1.43949,0.4,100,1.000000,0.0026
1.44502,0.4,100,1.000000,0.0031
1.44976,0.4,100,1.000000,0.0036
1.454,0.4,100,1.000000,0.0041
1.45794,0.4,100,1.000000,0.0046
1.46169,0.4,100,1.000000,0.0051
1.46533,0.4,100,1.000000,0.0056
1.46887,0.4,100,1.000000,0.0061
1.47236,0.4,100,1.000000,0.0066
1.47581,0.4,100,1.000000,0.0071
1.47924,0.4,100,1.000000,0.0076
1.48262,0.4,100,1.000000,0.0081
1.48592,0.4,100,1.000000,0.0086
1.4892,0.4,100,1.000000,0.0091
1.49245,0.4,100,1.000000,0.0096
1.3199,0.6,100,0.000000,0.0001
1.2286,0.6,100,0.000000,0.0006
1.23061,0.6,100,0.000000,0.0011
1.23878,0.6,100,0.000000,0.0016
1.25119,0.6,100,0.000000,0.0021
1.24718,0.6,100,0.000000,0.0026
1.25103,0.6,100,0.000000,0.0031
1.26308,0.6,100,0.000000,0.0036
1.26508,0.6,100,0.000000,0.0041
1.27009,0.6,100,0.000000,0.0046
1.26087,0.6,100,0.000000,0.0051
1.27274,0.6,100,0.000000,0.0056
1.27849,0.6,100,0.000000,0.0061
1.28671,0.6,100,0.000000,0.0066
1.29318,0.6,100,0.000000,0.0071
1.29821,0.6,100,0.000000,0.0076
1.30047,0.6,100,0.000000,0.0081
1.30397,0.6,100,0.000000,0.0086
1.3049,0.6,100,0.000000,0.0091
1.30273,0.6,100,0.000000,0.0096
1.37357,0.6,100,0.200000,0.0001
1.2347,0.6,100,0.200000,0.0006
1.21763,0.6,100,0.200000,0.0011
1.22358,0.6,100,0.200000,0.0016
1.22499,0.6,100,0.200000,0.0021
1.23087,0.6,100,0.200000,0.0026
1.23659,0.6,100,0.200000,0.0031
1.24035,0.6,100,0.200000,0.0036
1.2458,0.6,100,0.200000,0.0041
1.25617,0.6,100,0.200000,0.0046
1.26209,0.6,100,0.200000,0.0051
1.26576,0.6,100,0.200000,0.0056
1.27327,0.6,100,0.200000,0.0061
1.28462,0.6,100,0.200000,0.0066
1.28581,0.6,100,0.200000,0.0071
1.29737,0.6,100,0.200000,0.0076
1.30017,0.6,100,0.200000,0.0081
1.30236,0.6,100,0.200000,0.0086
1.31286,0.6,100,0.200000,0.0091
1.31486,0.6,100,0.200000,0.0096
1.34386,0.6,100,0.400000,0.0001
1.2749,0.6,100,0.400000,0.0006
1.27488,0.6,100,0.400000,0.0011
1.27549,0.6,100,0.400000,0.0016
1.28522,0.6,100,0.400000,0.0021
1.29147,0.6,100,0.400000,0.0026
1.29736,0.6,100,0.400000,0.0031
1.30532,0.6,100,0.400000,0.0036
1.31035,0.6,100,0.400000,0.0041
1.31823,0.6,100,0.400000,0.0046
1.32487,0.6,100,0.400000,0.0051
1.33004,0.6,100,0.400000,0.0056
1.33646,0.6,100,0.400000,0.0061
1.3431,0.6,100,0.400000,0.0066
1.34846,0.6,100,0.400000,0.0071
1.35405,0.6,100,0.400000,0.0076
1.35906,0.6,100,0.400000,0.0081
1.36422,0.6,100,0.400000,0.0086
1.36989,0.6,100,0.400000,0.0091
1.37495,0.6,100,0.400000,0.0096
1.37342,0.6,100,0.600000,0.0001
1.32515,0.6,100,0.600000,0.0006
1.32879,0.6,100,0.600000,0.0011
1.3375,0.6,100,0.600000,0.0016
1.34529,0.6,100,0.600000,0.0021
1.3529,0.6,100,0.600000,0.0026
1.35949,0.6,100,0.600000,0.0031
1.36599,0.6,100,0.600000,0.0036
1.37221,0.6,100,0.600000,0.0041
1.37774,0.6,100,0.600000,0.0046
1.38306,0.6,100,0.600000,0.0051
1.38854,0.6,100,0.600000,0.0056
1.39332,0.6,100,0.600000,0.0061
1.39789,0.6,100,0.600000,0.0066
1.40261,0.6,100,0.600000,0.0071
1.40741,0.6,100,0.600000,0.0076
1.41166,0.6,100,0.600000,0.0081
1.41595,0.6,100,0.600000,0.0086
1.42016,0.6,100,0.600000,0.0091
1.42434,0.6,100,0.600000,0.0096
1.40026,0.6,100,0.800000,0.0001
1.36481,0.6,100,0.800000,0.0006
1.37396,0.6,100,0.800000,0.0011
1.38288,0.6,100,0.800000,0.0016
1.39134,0.6,100,0.800000,0.0021
1.39876,0.6,100,0.800000,0.0026
1.40476,0.6,100,0.800000,0.0031
1.41009,0.6,100,0.800000,0.0036
1.41491,0.6,100,0.800000,0.0041
1.41931,0.6,100,0.800000,0.0046
1.42354,0.6,100,0.800000,0.0051
1.4276,0.6,100,0.800000,0.0056
1.43157,0.6,100,0.800000,0.0061
1.43542,0.6,100,0.800000,0.0066
1.43921,0.6,100,0.800000,0.0071
1.44296,0.6,100,0.800000,0.0076
1.44667,0.6,100,0.800000,0.0081
1.45038,0.6,100,0.800000,0.0086
1.45407,0.6,100,0.800000,0.0091
1.45767,0.6,100,0.800000,0.0096
1.42595,0.6,100,1.000000,0.0001
1.40587,0.6,100,1.000000,0.0006
1.41571,0.6,100,1.000000,0.0011
1.42499,0.6,100,1.000000,0.0016
1.4329,0.6,100,1.000000,0.0021
1.43949,0.6,100,1.000000,0.0026
1.44501,0.6,100,1.000000,0.0031
1.44976,0.6,100,1.000000,0.0036
1.454,0.6,100,1.000000,0.0041
1.45794,0.6,100,1.000000,0.0046
1.46169,0.6,100,1.000000,0.0051
1.46533,0.6,100,1.000000,0.0056
1.46887,0.6,100,1.000000,0.0061
1.47236,0.6,100,1.000000,0.0066
1.47581,0.6,100,1.000000,0.0071
1.47924,0.6,100,1.000000,0.0076
1.48262,0.6,100,1.000000,0.0081
1.48592,0.6,100,1.000000,0.0086
1.4892,0.6,100,1.000000,0.0091
1.49245,0.6,100,1.000000,0.0096
1.35638,0.8,100,0.000000,0.0001
1.26352,0.8,100,0.000000,0.0006
1.24951,0.8,100,0.000000,0.0011
1.24174,0.8,100,0.000000,0.0016
1.24983,0.8,100,0.000000,0.0021
1.25206,0.8,100,0.000000,0.0026
1.25562,0.8,100,0.000000,0.0031
1.26496,0.8,100,0.000000,0.0036
1.26724,0.8,100,0.000000,0.0041
1.27621,0.8,100,0.000000,0.0046
1.27028,0.8,100,0.000000,0.0051
1.28104,0.8,100,0.000000,0.0056
1.28058,0.8,100,0.000000,0.0061
1.28956,0.8,100,0.000000,0.0066
1.29668,0.8,100,0.000000,0.0071
1.28101,0.8,100,0.000000,0.0076
1.29585,0.8,100,0.000000,0.0081
1.29201,0.8,100,0.000000,0.0086
1.30978,0.8,100,0.000000,0.0091
1.31365,0.8,100,0.000000,0.0096
1.40736,0.8,100,0.200000,0.0001
1.24527,0.8,100,0.200000,0.0006
1.22705,0.8,100,0.200000,0.0011
1.22302,0.8,100,0.200000,0.0016
1.2297,0.8,100,0.200000,0.0021
1.23053,0.8,100,0.200000,0.0026
1.23911,0.8,100,0.200000,0.0031
1.24074,0.8,100,0.200000,0.0036
1.25076,0.8,100,0.200000,0.0041
1.25335,0.8,100,0.200000,0.0046
1.2601,0.8,100,0.200000,0.0051
1.26792,0.8,100,0.200000,0.0056
1.27242,0.8,100,0.200000,0.0061
1.28602,0.8,100,0.200000,0.0066
1.28276,0.8,100,0.200000,0.0071
1.29165,0.8,100,0.200000,0.0076
1.29889,0.8,100,0.200000,0.0081
1.30378,0.8,100,0.200000,0.0086
1.3112,0.8,100,0.200000,0.0091
1.31282,0.8,100,0.200000,0.0096
1.39873,0.8,100,0.400000,0.0001
1.27603,0.8,100,0.400000,0.0006
1.27632,0.8,100,0.400000,0.0011
1.27873,0.8,100,0.400000,0.0016
1.28358,0.8,100,0.400000,0.0021
1.28995,0.8,100,0.400000,0.0026
1.29802,0.8,100,0.400000,0.0031
1.30508,0.8,100,0.400000,0.0036
1.3113,0.8,100,0.400000,0.0041
1.31741,0.8,100,0.400000,0.0046
1.3242,0.8,100,0.400000,0.0051
1.33016,0.8,100,0.400000,0.0056
1.33699,0.8,100,0.400000,0.0061
1.34229,0.8,100,0.400000,0.0066
1.34846,0.8,100,0.400000,0.0071
1.35321,0.8,100,0.400000,0.0076
1.35866,0.8,100,0.400000,0.0081
1.36422,0.8,100,0.400000,0.0086
1.36998,0.8,100,0.400000,0.0091
1.37407,0.8,100,0.400000,0.0096
1.37943,0.8,100,0.600000,0.0001
1.32567,0.8,100,0.600000,0.0006
1.32928,0.8,100,0.600000,0.0011
1.33755,0.8,100,0.600000,0.0016
1.34509,0.8,100,0.600000,0.0021
1.35333,0.8,100,0.600000,0.0026
1.3597,0.8,100,0.600000,0.0031
1.3661,0.8,100,0.600000,0.0036
1.37211,0.8,100,0.600000,0.0041
1.37779,0.8,100,0.600000,0.0046
1.38303,0.8,100,0.600000,0.0051
1.38819,0.8,100,0.600000,0.0056
1.39312,0.8,100,0.600000,0.0061
1.39792,0.8,100,0.600000,0.0066
1.40275,0.8,100,0.600000,0.0071
1.40729,0.8,100,0.600000,0.0076
1.41167,0.8,100,0.600000,0.0081
1.41599,0.8,100,0.600000,0.0086
1.42018,0.8,100,0.600000,0.0091
1.4243,0.8,100,0.600000,0.0096
1.40828,0.8,100,0.800000,0.0001
1.36465,0.8,100,0.800000,0.0006
1.37404,0.8,100,0.800000,0.0011
1.38325,0.8,100,0.800000,0.0016
1.39132,0.8,100,0.800000,0.0021
1.39869,0.8,100,0.800000,0.0026
1.40472,0.8,100,0.800000,0.0031
1.41014,0.8,100,0.800000,0.0036
1.41488,0.8,100,0.800000,0.0041
1.41931,0.8,100,0.800000,0.0046
1.42354,0.8,100,0.800000,0.0051
1.4276,0.8,100,0.800000,0.0056
1.43157,0.8,100,0.800000,0.0061
1.43543,0.8,100,0.800000,0.0066
1.43921,0.8,100,0.800000,0.0071
1.44296,0.8,100,0.800000,0.0076
1.44667,0.8,100,0.800000,0.0081
1.45038,0.8,100,0.800000,0.0086
1.45407,0.8,100,0.800000,0.0091
1.45767,0.8,100,0.800000,0.0096
1.437,0.8,100,1.000000,0.0001
1.40617,0.8,100,1.000000,0.0006
1.41595,0.8,100,1.000000,0.0011
1.42505,0.8,100,1.000000,0.0016
1.43287,0.8,100,1.000000,0.0021
1.43949,0.8,100,1.000000,0.0026
1.44501,0.8,100,1.000000,0.0031
1.44976,0.8,100,1.000000,0.0036
1.454,0.8,100,1.000000,0.0041
1.45794,0.8,100,1.000000,0.0046
1.46169,0.8,100,1.000000,0.0051
1.46533,0.8,100,1.000000,0.0056
1.46887,0.8,100,1.000000,0.0061
1.47236,0.8,100,1.000000,0.0066
1.47581,0.8,100,1.000000,0.0071
1.47924,0.8,100,1.000000,0.0076
1.48262,0.8,100,1.000000,0.0081
1.48592,0.8,100,1.000000,0.0086
1.4892,0.8,100,1.000000,0.0091
1.49245,0.8,100,1.000000,0.0096
1.38426,1,100,0.000000,0.0001
1.2812,1,100,0.000000,0.0006
1.2599,1,100,0.000000,0.0011
1.25981,1,100,0.000000,0.0016
1.26509,1,100,0.000000,0.0021
1.2584,1,100,0.000000,0.0026
1.26586,1,100,0.000000,0.0031
1.26443,1,100,0.000000,0.0036
1.2761,1,100,0.000000,0.0041
1.26962,1,100,0.000000,0.0046
1.28748,1,100,0.000000,0.0051
1.27651,1,100,0.000000,0.0056
1.29046,1,100,0.000000,0.0061
1.28835,1,100,0.000000,0.0066
1.28957,1,100,0.000000,0.0071
1.30701,1,100,0.000000,0.0076
1.30298,1,100,0.000000,0.0081
1.29955,1,100,0.000000,0.0086
1.30244,1,100,0.000000,0.0091
1.31081,1,100,0.000000,0.0096
1.42146,1,100,0.200000,0.0001
1.24382,1,100,0.200000,0.0006
1.2291,1,100,0.200000,0.0011
1.23054,1,100,0.200000,0.0016
1.22686,1,100,0.200000,0.0021
1.23444,1,100,0.200000,0.0026
1.23757,1,100,0.200000,0.0031
1.24446,1,100,0.200000,0.0036
1.25228,1,100,0.200000,0.0041
1.25722,1,100,0.200000,0.0046
1.26426,1,100,0.200000,0.0051
1.26809,1,100,0.200000,0.0056
1.27583,1,100,0.200000,0.0061
1.28381,1,100,0.200000,0.0066
1.28892,1,100,0.200000,0.0071
1.29142,1,100,0.200000,0.0076
1.29979,1,100,0.200000,0.0081
1.30727,1,100,0.200000,0.0086
1.31263,1,100,0.200000,0.0091
1.32003,1,100,0.200000,0.0096
1.42069,1,100,0.400000,0.0001
1.27947,1,100,0.400000,0.0006
1.27831,1,100,0.400000,0.0011
1.27808,1,100,0.400000,0.0016
1.28488,1,100,0.400000,0.0021
1.29085,1,100,0.400000,0.0026
1.29826,1,100,0.400000,0.0031
1.30439,1,100,0.400000,0.0036
1.31198,1,100,0.400000,0.0041
1.31833,1,100,0.400000,0.0046
1.32335,1,100,0.400000,0.0051
1.33063,1,100,0.400000,0.0056
1.33558,1,100,0.400000,0.0061
1.34175,1,100,0.400000,0.0066
1.34779,1,100,0.400000,0.0071
1.35309,1,100,0.400000,0.0076
1.35824,1,100,0.400000,0.0081
1.36495,1,100,0.400000,0.0086
1.36929,1,100,0.400000,0.0091
1.37603,1,100,0.400000,0.0096
1.40434,1,100,0.600000,0.0001
1.32226,1,100,0.600000,0.0006
1.32829,1,100,0.600000,0.0011
1.337,1,100,0.600000,0.0016
1.34538,1,100,0.600000,0.0021
1.3535,1,100,0.600000,0.0026
1.35965,1,100,0.600000,0.0031
1.36604,1,100,0.600000,0.0036
1.37182,1,100,0.600000,0.0041
1.37797,1,100,0.600000,0.0046
1.38308,1,100,0.600000,0.0051
1.38835,1,100,0.600000,0.0056
1.39309,1,100,0.600000,0.0061
1.39797,1,100,0.600000,0.0066
1.4027,1,100,0.600000,0.0071
1.40717,1,100,0.600000,0.0076
1.41165,1,100,0.600000,0.0081
1.41601,1,100,0.600000,0.0086
1.42037,1,100,0.600000,0.0091
1.42441,1,100,0.600000,0.0096
1.43609,1,100,0.800000,0.0001
1.36624,1,100,0.800000,0.0006
1.37477,1,100,0.800000,0.0011
1.38311,1,100,0.800000,0.0016
1.39131,1,100,0.800000,0.0021
1.39847,1,100,0.800000,0.0026
1.40472,1,100,0.800000,0.0031
1.41002,1,100,0.800000,0.0036
1.41484,1,100,0.800000,0.0041
1.41932,1,100,0.800000,0.0046
1.42354,1,100,0.800000,0.0051
1.4276,1,100,0.800000,0.0056
1.43157,1,100,0.800000,0.0061
1.43542,1,100,0.800000,0.0066
1.43922,1,100,0.800000,0.0071
1.44296,1,100,0.800000,0.0076
1.44667,1,100,0.800000,0.0081
1.45038,1,100,0.800000,0.0086
1.45407,1,100,0.800000,0.0091
1.45767,1,100,0.800000,0.0096
1.43854,1,100,1.000000,0.0001
1.40582,1,100,1.000000,0.0006
1.41585,1,100,1.000000,0.0011
1.42496,1,100,1.000000,0.0016
1.43288,1,100,1.000000,0.0021
1.43949,1,100,1.000000,0.0026
1.44501,1,100,1.000000,0.0031
1.44976,1,100,1.000000,0.0036
1.454,1,100,1.000000,0.0041
1.45794,1,100,1.000000,0.0046
1.46169,1,100,1.000000,0.0051
1.46533,1,100,1.000000,0.0056
1.46887,1,100,1.000000,0.0061
1.47236,1,100,1.000000,0.0066
1.47581,1,100,1.000000,0.0071
1.47924,1,100,1.000000,0.0076
1.48262,1,100,1.000000,0.0081
1.48592,1,100,1.000000,0.0086
1.4892,1,100,1.000000,0.0091
1.49245,1,100,1.000000,0.0096
1.27728,0,120,0.000000,0.0001
1.26316,0,120,0.000000,0.0006
1.26455,0,120,0.000000,0.0011
1.26632,0,120,0.000000,0.0016
1.26816,0,120,0.000000,0.0021
1.27003,0,120,0.000000,0.0026
1.27191,0,120,0.000000,0.0031
1.27381,0,120,0.000000,0.0036
1.27573,0,120,0.000000,0.0041
1.27771,0,120,0.000000,0.0046
1.2797,0,120,0.000000,0.0051
1.28166,0,120,0.000000,0.0056
1.28363,0,120,0.000000,0.0061
1.28559,0,120,0.000000,0.0066
1.28751,0,120,0.000000,0.0071
1.2894,0,120,0.000000,0.0076
1.29126,0,120,0.000000,0.0081
1.29309,0,120,0.000000,0.0086
1.29488,0,120,0.000000,0.0091
1.29662,0,120,0.000000,0.0096
1.39129,0,120,0.200000,0.0001
1.35159,0,120,0.200000,0.0006
1.3632,0,120,0.200000,0.0011
1.36782,0,120,0.200000,0.0016
1.36971,0,120,0.200000,0.0021
1.37099,0,120,0.200000,0.0026
1.37227,0,120,0.200000,0.0031
1.3736,0,120,0.200000,0.0036
1.37494,0,120,0.200000,0.0041
1.37621,0,120,0.200000,0.0046
1.37735,0,120,0.200000,0.0051
1.37835,0,120,0.200000,0.0056
1.37921,0,120,0.200000,0.0061
1.37991,0,120,0.200000,0.0066
1.38046,0,120,0.200000,0.0071
1.3809,0,120,0.200000,0.0076
1.38121,0,120,0.200000,0.0081
1.38142,0,120,0.200000,0.0086
1.38155,0,120,0.200000,0.0091
1.3816,0,120,0.200000,0.0096
1.5164,0,120,0.400000,0.0001
1.49142,0,120,0.400000,0.0006
1.4973,0,120,0.400000,0.0011
1.49935,0,120,0.400000,0.0016
1.50195,0,120,0.400000,0.0021
1.50478,0,120,0.400000,0.0026
1.50729,0,120,0.400000,0.0031
1.50924,0,120,0.400000,0.0036
1.51056,0,120,0.400000,0.0041
1.51131,0,120,0.400000,0.0046
1.51158,0,120,0.400000,0.0051
1.51146,0,120,0.400000,0.0056
1.51107,0,120,0.400000,0.0061
1.51046,0,120,0.400000,0.0066
1.50972,0,120,0.400000,0.0071
1.50887,0,120,0.400000,0.0076
1.50796,0,120,0.400000,0.0081
1.50702,0,120,0.400000,0.0086
1.50608,0,120,0.400000,0.0091
1.50514,0,120,0.400000,0.0096
1.6562,0,120,0.600000,0.0001
1.64083,0,120,0.600000,0.0006
1.64412,0,120,0.600000,0.0011
1.64805,0,120,0.600000,0.0016
1.65225,0,120,0.600000,0.0021
1.65546,0,120,0.600000,0.0026
1.65742,0,120,0.600000,0.0031
1.65825,0,120,0.600000,0.0036
1.65822,0,120,0.600000,0.0041
1.65758,0,120,0.600000,0.0046
1.6565,0,120,0.600000,0.0051
1.65515,0,120,0.600000,0.0056
1.65364,0,120,0.600000,0.0061
1.65205,0,120,0.600000,0.0066
1.65044,0,120,0.600000,0.0071
1.64885,0,120,0.600000,0.0076
1.64732,0,120,0.600000,0.0081
1.64584,0,120,0.600000,0.0086
1.64445,0,120,0.600000,0.0091
1.64315,0,120,0.600000,0.0096
1.80293,0,120,0.800000,0.0001
1.79226,0,120,0.800000,0.0006
1.79618,0,120,0.800000,0.0011
1.80167,0,120,0.800000,0.0016
1.80581,0,120,0.800000,0.0021
1.80795,0,120,0.800000,0.0026
1.80844,0,120,0.800000,0.0031
1.80779,0,120,0.800000,0.0036
1.80643,0,120,0.800000,0.0041
1.80463,0,120,0.800000,0.0046
1.80259,0,120,0.800000,0.0051
1.80046,0,120,0.800000,0.0056
1.79833,0,120,0.800000,0.0061
1.79626,0,120,0.800000,0.0066
1.79429,0,120,0.800000,0.0071
1.79244,0,120,0.800000,0.0076
1.79072,0,120,0.800000,0.0081
1.78915,0,120,0.800000,0.0086
1.78771,0,120,0.800000,0.0091
1.78642,0,120,0.800000,0.0096
1.94974,0,120,1.000000,0.0001
1.94135,0,120,1.000000,0.0006
1.94701,0,120,1.000000,0.0011
1.95311,0,120,1.000000,0.0016
1.95644,0,120,1.000000,0.0021
1.95729,0,120,1.000000,0.0026
1.95652,0,120,1.000000,0.0031
1.95479,0,120,1.000000,0.0036
1.95255,0,120,1.000000,0.0041
1.95006,0,120,1.000000,0.0046
1.94751,0,120,1.000000,0.0051
1.94501,0,120,1.000000,0.0056
1.94263,0,120,1.000000,0.0061
1.94041,0,120,1.000000,0.0066
1.93838,0,120,1.000000,0.0071
1.93652,0,120,1.000000,0.0076
1.93486,0,120,1.000000,0.0081
1.93339,0,120,1.000000,0.0086
1.93209,0,120,1.000000,0.0091
1.93095,0,120,1.000000,0.0096
1.23832,0.2,120,0.000000,0.0001
1.19941,0.2,120,0.000000,0.0006
1.2127,0.2,120,0.000000,0.0011
1.22271,0.2,120,0.000000,0.0016
1.22421,0.2,120,0.000000,0.0021
1.24622,0.2,120,0.000000,0.0026
1.24362,0.2,120,0.000000,0.0031
1.2692,0.2,120,0.000000,0.0036
1.25315,0.2,120,0.000000,0.0041
1.28233,0.2,120,0.000000,0.0046
1.26756,0.2,120,0.000000,0.0051
1.27554,0.2,120,0.000000,0.0056
1.28133,0.2,120,0.000000,0.0061
1.28548,0.2,120,0.000000,0.0066
1.2963,0.2,120,0.000000,0.0071
1.29834,0.2,120,0.000000,0.0076
1.30207,0.2,120,0.000000,0.0081
1.29368,0.2,120,0.000000,0.0086
1.30979,0.2,120,0.000000,0.0091
1.31011,0.2,120,0.000000,0.0096
1.30164,0.2,120,0.200000,0.0001
1.21152,0.2,120,0.200000,0.0006
1.21375,0.2,120,0.200000,0.0011
1.21776,0.2,120,0.200000,0.0016
